0.73702,0.2236,1,1,1,0.010335,3390.8
0.4307,0.29477,1,1,1,0.017259,2918.6
0.5352,0.11991,1,1,1,0.010009,2694.5
0.50126,0.2007,1,1,1,0.010001,2138.7
0.71458,0.20693,1,1,1,0.01,2825.2
0.55503,0.26038,1,1,1,0.010003,1736.6
0.55838,0.26109,1,1,1,0.010001,2743.2
0.38996,0.24122,1,1,1,0.010005,3751.9
0.42656,0.34502,1,1,1,0.010001,2679.4
0.44151,0.33847,1,1,1,0.010004,1912.7
0.32536,0.2494,1,1,1,0.010002,2235.9
0.56555,0.31334,1,1,1,0.01,2743.7
0.4445,0.28951,1,1,1,0.15217,2222.5
0.66872,0.33036,1,1,1,0.048603,4874
0.71376,0.26622,1,1,1,0.010004,1800.2
0.44562,0.29276,1,1,1,0.011904,2145.9
0.52666,0.10921,1,1,1,0.010001,2530.4
0.75713,0.23815,1,1,1,0.017976,2925.1
0.48086,0.25853,1,1,1,0.098511,565.1
0.49416,0.017838,1,1,1,0.057104,3625
0.31475,0.33734,1,1,1,0.011965,5016.6
0.54982,0.17977,1,1,1,0.010016,4782.8
0.4963,0.13642,1,1,1,0.010002,3077
0.67966,0.17592,1,1,1,0.010001,2024.2
0.69706,0.34064,1,1,1,0.025492,2085.7
0.69544,0.16605,1,1,1,0.19997,2198.6
0.55475,0.34264,1,1,1,0.080507,2628.1
0.31756,0.34897,1,1,1,0.019167,3076.8
0.57266,0.27509,1,1,1,0.012999,2433.9
0.37904,0.098488,1,1,1,0.049687,2654.6
0.54749,0.28894,1,1,1,0.010064,1386.3
0.41775,0.30118,1,1,1,0.010005,3837.9
0.6981,0.30377,1,1,1,0.010004,2068.1
0.38703,0.32111,1,1,1,0.010008,4235.5
0.56459,0.085837,1,1,1,0.065455,2207.7
0.62483,0.34808,1,1,1,0.18059,1810.5
0.43501,0.050254,1,1,1,0.12658,3686.9
0.46121,0.1462,1,1,1,0.019401,3603
0.59347,0.25127,1,1,1,0.01228,2629.7
0.54213,0.31918,1,1,1,0.15604,4631.4
0.419,0.094896,1,1,1,0.010001,1937.5
0.72782,0.34997,1,1,1,0.01,2196.2
0.62273,0.10691,1,1,1,0.010003,3292.5
0.77441,0.23869,1,1,1,0.011225,2420.3
0.73237,0.34955,1,1,1,0.022937,3430.5
0.36645,0.30408,1,1,1,0.010026,2391
0.69142,0.013911,1,1,1,0.19997,2921.1
0.57459,0.34419,1,1,1,0.045828,2372.9
0.45603,0.1645,1,1,1,0.1998,2209
0.77032,0.324,1,1,1,0.030034,4122.9
0.42439,0.29069,1,1,1,0.19993,3452.4
0.79323,0.17434,1,1,1,0.10637,3152.7
0.36014,0.084776,1,1,1,0.19972,3182.3
0.33794,0.3021,1,1,1,0.01,2894.2
0.68962,0.31748,1,1,1,0.010003,4029.8
0.57336,0.34444,1,1,1,0.01,2598.3
0.68791,0.025752,1,1,1,0.010031,2347.2
0.46278,0.024319,1,1,1,0.2,1480.4
0.51515,0.3482,1,1,1,0.010012,3362.8
0.77972,0.02072,1,1,1,0.19965,3225.2
0.58959,0.32615,1,1,1,0.025566,3299.9
0.69575,0.34222,1,1,1,0.010008,3148.4
0.73572,0.13329,1,1,1,0.19296,4645
0.76076,0.30082,1,1,1,0.042967,3707.1
0.60924,0.22979,1,1,1,0.063417,2911.6
0.48093,0.26535,1,1,1,0.11972,4702.5
0.7545,0.2356,1,1,1,0.14458,4744.2
0.50753,0.33807,1,1,1,0.011745,3499.7
0.37638,0.20469,1,1,1,0.089067,3168.9
0.79381,0.3353,1,1,1,0.020673,2476.6
0.72285,0.023058,1,1,1,0.16327,4432.5
0.7078,0.25424,1,1,1,0.013105,2699.8
0.55331,0.011447,1,1,1,0.19996,4583.5
0.53413,0.19846,1,1,1,0.19998,4172.9
0.61455,0.055346,1,1,1,0.025669,5411.8
0.71758,0.34826,1,1,1,0.010379,4041
0.44963,0.12181,1,1,1,0.010006,4896
0.55152,0.12807,1,1,1,0.016731,6035.1
0.43691,0.30164,1,1,1,0.010002,4473.5
0.31845,0.26279,1,1,1,0.01,2823.1
0.57985,0.3106,1,1,1,0.12981,4366.7
0.47795,0.34736,1,1,1,0.013538,3534.5
